,contextFold,contrafold,e2efold,ipknot,mxfold,mxfold2,rna-state-inf,rna-structure,rnafold,spot-rna,ufold
3NJ7_1_E-F,0.791,1.0,0.0,0.25,0.791,0.791,0.0,0.0,0.0,0.866,0.707
3NKB_1_B,0.487,0.636,0.331,0.579,0.718,0.701,0.701,0.429,0.701,0.779,0.737
3NL0_1_B-C,0.0,1.0,0.0,0.775,0.775,0.775,0.775,0.775,0.775,0.894,1.0
3NMU_1_D-I,0.9,0.9,0.183,0.783,0.9,0.9,0.9,0.8,0.9,0.9,0.9
3NMU_1_E-K,0.949,0.9,0.0,0.837,0.949,0.9,0.9,0.9,0.7,0.9,1.0
3NPN_1_A,0.639,0.435,0.0,0.481,0.433,0.639,0.456,0.456,0.456,0.707,0.957
3NPQ_1_A,0.645,0.445,0.094,0.483,0.404,0.463,0.463,0.463,0.463,0.436,0.741
3NPQ_1_B,0.463,0.445,0.0,0.483,0.404,0.483,0.463,0.483,0.463,0.436,0.445
3NPQ_1_C,0.567,0.445,0.134,0.483,0.404,0.463,0.463,0.483,0.463,0.436,0.54
3NVI_1_E,0.816,0.816,0.667,0.816,1.0,1.0,0.667,0.667,0.333,1.0,1.0
3NVI_1_F,0.816,0.816,0.667,0.816,1.0,1.0,0.667,0.667,0.333,1.0,1.0
3NVK_1_K-G,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.577,1.0,1.0
3NVK_1_L-S,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.671,1.0,1.0
3OG8_1_C-D,0.926,1.0,0.12,0.926,0.926,0.926,0.926,0.886,0.926,0.926,0.926
3OIJ_1_C,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.866,1.0,1.0,1.0
3OIJ_1_D,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.866,1.0,1.0,1.0
3OIN_1_C,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.866,1.0,1.0,1.0
3OL6_1_J-N-K-O-L-P,0.901,0.0,0.047,0.063,0.884,0.0,0.0,0.0,0.0,0.0,0.0
3OL7_1_B-F-C-G-D-H,0.935,0.935,0.0,0.875,0.919,0.0,0.0,0.0,0.935,0.0,0.0
3OL7_1_J-N-K-O-L-P,0.966,0.966,0.0,0.966,0.966,0.966,0.966,0.931,0.966,0.082,0.067
3OL8_1_J-N-K-O-L-P,0.966,0.966,0.049,0.933,0.949,0.966,0.0,0.931,0.966,0.0,0.0
3OL9_1_B-F-C-G-D-H,0.931,0.0,0.0,0.067,0.913,0.0,0.0,0.0,0.931,0.0,0.0
3OL9_1_J-N-K-O-L-P,0.901,0.0,0.047,0.063,0.884,0.0,0.0,0.0,0.0,0.0,0.0
3OLB_1_B-F-C-G-D-H,0.931,0.0,0.0,0.067,0.913,0.0,0.0,0.0,0.931,0.0,0.0
3OLB_1_J-N-K-O-L-P,0.901,0.0,0.047,0.063,0.884,0.0,0.0,0.0,0.0,0.0,0.0
3OUY_1_C,1.0,1.0,0.385,1.0,1.0,1.0,1.0,0.957,1.0,1.0,1.0
3OUY_1_D,1.0,1.0,0.385,1.0,1.0,1.0,1.0,0.957,1.0,1.0,1.0
3OV7_1_C,1.0,1.0,0.327,1.0,1.0,1.0,1.0,0.957,1.0,1.0,1.0
3OV7_1_D,1.0,1.0,0.327,1.0,1.0,1.0,1.0,0.957,1.0,1.0,1.0
3OVA_1_C,1.0,1.0,0.327,1.0,1.0,1.0,1.0,0.957,1.0,1.0,1.0
3OVB_1_C,1.0,1.0,0.385,1.0,1.0,1.0,1.0,0.957,1.0,1.0,1.0
3OVB_1_D,1.0,1.0,0.385,1.0,1.0,1.0,1.0,0.957,1.0,1.0,1.0
3OVS_1_C,1.0,1.0,0.327,1.0,1.0,1.0,1.0,0.957,1.0,1.0,1.0
3OVS_1_D,1.0,1.0,0.327,1.0,1.0,1.0,1.0,0.957,1.0,1.0,1.0
3OW2_1_9,0.985,0.925,0.985,0.925,0.849,0.893,0.893,0.925,0.925,0.985,0.985
3OWI_1_A,0.921,0.962,0.048,0.941,0.9,0.962,0.941,0.941,0.941,0.944,0.941
3OWI_1_B,0.9,0.962,0.0,0.941,0.9,0.962,0.941,0.941,0.941,0.944,0.9
3OWW_1_A,0.921,0.962,0.048,0.941,0.9,0.962,0.941,0.941,0.941,0.944,0.941
3OWW_1_B,0.9,0.962,0.0,0.941,0.9,0.941,0.941,0.941,0.941,0.944,0.941
3OWZ_1_A,0.921,0.962,0.048,0.941,0.9,0.962,0.941,0.941,0.941,0.944,0.941
3OWZ_1_B,0.556,0.836,0.054,0.856,0.789,0.921,0.921,0.921,0.585,0.923,0.801
3OX0_1_A,0.921,0.962,0.048,0.941,0.9,0.962,0.941,0.941,0.941,0.944,0.941
3OX0_1_B,0.9,0.962,0.0,0.941,0.9,0.962,0.941,0.941,0.941,0.944,0.9
3OXB_1_A,0.917,0.939,0.053,0.939,0.939,0.939,0.939,0.939,0.939,0.96,0.939
3OXB_1_B,0.895,0.939,0.0,0.939,0.939,0.939,0.939,0.939,0.939,0.96,0.939
3OXD_1_A,0.941,0.981,0.0,0.745,0.92,0.981,0.961,0.462,0.961,0.962,0.899
3OXD_1_B,0.92,0.981,0.0,0.881,0.92,0.981,0.961,0.961,0.961,0.981,0.899
3OXE_1_A,0.921,0.962,0.048,0.941,0.9,0.962,0.941,0.941,0.941,0.944,0.941
3OXE_1_B,0.9,0.962,0.0,0.941,0.9,0.962,0.941,0.941,0.941,0.944,0.9
3OXJ_1_A,0.921,0.962,0.048,0.941,0.9,0.962,0.941,0.941,0.941,0.944,0.941
3OXJ_1_B,0.921,0.962,0.052,0.941,0.9,0.962,0.941,0.941,0.941,0.944,0.944
3OXM_1_A,0.921,0.962,0.048,0.941,0.9,0.962,0.941,0.941,0.941,0.944,0.941
3OXM_1_B,0.9,0.962,0.0,0.941,0.9,0.962,0.941,0.941,0.941,0.944,0.9
3P22_1_A,1.0,1.0,0.228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3P22_1_C,1.0,1.0,0.228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3P22_1_E,1.0,1.0,0.228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3P22_1_G,1.0,1.0,0.228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3P49_1_A,0.312,0.675,0.0,0.732,0.69,0.785,0.659,0.375,0.591,0.84,0.85
3P59_1_E-A-C-G-B-D-F-H,0.107,0.0,0.066,0.097,0.168,0.178,0.0,0.0,0.0,0.178,0.039
3PDR_1_A,0.948,0.866,0.036,0.893,0.85,0.873,0.831,0.697,0.821,0.969,0.928
3PDR_1_X,0.949,0.869,0.034,0.895,0.853,0.876,0.834,0.928,0.825,0.97,0.929
3PHP_1_A,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.935,1.0,1.0,1.0
3PIO_1_Y,0.8,0.985,0.953,0.923,0.533,0.985,0.831,0.647,0.892,0.953,0.985
3PIP_1_Y,0.762,0.953,0.952,0.921,0.505,0.984,0.794,0.635,0.857,0.952,0.984
3PLA_1_G-H-I-J,0.685,0.778,0.0,0.816,0.816,0.745,0.73,0.657,0.73,0.913,0.258
3PLA_1_N-O,0.949,1.0,0.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9
3Q1Q_1_C,0.863,0.863,0.686,0.863,0.961,0.981,0.863,0.841,0.863,0.899,0.833
3Q1R_1_C,0.863,0.863,0.686,0.863,0.961,0.981,0.863,0.841,0.863,0.899,0.833
3Q3Z_1_A,0.502,0.529,0.0,0.369,0.422,0.481,0.456,0.456,0.5,0.958,0.481
3Q3Z_1_V,0.502,0.529,0.0,0.369,0.422,0.481,0.456,0.562,0.5,0.958,0.481
3Q50_1_A,0.845,0.845,0.154,0.845,0.845,0.845,0.845,0.0,0.845,0.926,1.0
3Q51_1_A,0.845,0.845,0.0,0.845,0.845,0.845,0.845,0.0,0.845,0.926,0.857
3QRP_1_B-C,0.0,1.0,0.0,0.816,0.0,0.0,0.816,0.816,0.816,0.913,0.408
3QSY_1_D,1.0,0.501,1.0,0.753,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3R1C_1_a-b,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_A-B,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_c-d,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_C-D,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_e-f,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_E-F,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_g-h,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_G-H,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_i-j,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_I-J,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_K-L,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_M-N,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_O-P,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_Q-R,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_S-Y,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_T-U,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_V-Z,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1C_1_W-X,0.816,0.0,0.204,0.0,0.289,0.816,0.816,0.0,0.816,0.0,0.0
3R1D_1_A-B,0.0,0.0,0.204,0.0,0.0,0.0,0.577,0.577,0.0,0.0,0.0
3R1D_1_C-D,0.0,0.0,0.204,0.0,0.0,0.0,0.577,0.577,0.0,0.0,0.0
3R1E_1_A-B,0.0,0.0,0.0,0.408,0.612,0.0,0.0,0.408,0.0,0.0,0.0
3R1H_1_C,0.843,0.861,0.0,0.777,0.861,0.861,0.785,0.806,0.838,0.814,0.754
3R1H_1_F,0.843,0.861,0.0,0.777,0.861,0.861,0.785,0.806,0.838,0.814,0.754
3R1L_1_C,0.843,0.861,0.0,0.777,0.861,0.861,0.785,0.806,0.838,0.814,0.754
3R1L_1_F,0.843,0.861,0.0,0.777,0.861,0.861,0.785,0.806,0.838,0.814,0.754
3R2D_1_R-S,0.0,0.0,0.447,0.0,0.0,0.447,0.0,0.0,0.0,0.6,0.0
3R4F_1_A,0.793,0.865,0.301,1.0,0.909,1.0,1.0,0.978,1.0,1.0,1.0
3R9X_1_C,0.9,0.9,0.12,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
3RG5_1_A,0.966,0.966,0.478,0.914,0.931,0.966,0.966,0.381,0.983,0.914,0.9
3RG5_1_B,0.966,0.966,0.478,0.914,0.931,0.966,0.966,0.931,0.983,0.914,0.9
3RKF_1_A,0.913,0.913,0.113,0.913,0.891,0.913,0.913,0.89,0.913,0.851,0.914
3RKF_1_B,0.913,0.913,0.113,0.913,0.891,0.913,0.913,0.89,0.913,0.851,0.914
3RKF_1_C,0.913,0.913,0.113,0.913,0.891,0.913,0.913,0.89,0.913,0.851,0.914
3RKF_1_D,0.913,0.913,0.113,0.913,0.891,0.913,0.913,0.89,0.913,0.851,0.914
3RW6_1_F,0.711,1.0,0.346,1.0,0.918,1.0,1.0,1.0,1.0,0.973,1.0
3RW6_1_H,0.711,1.0,0.346,1.0,0.918,1.0,1.0,1.0,1.0,0.973,1.0
3S49_1_A-B,0.0,0.0,0.0,0.0,0.471,0.577,0.0,0.0,0.0,0.408,0.204
3S49_1_C-D,0.0,0.0,0.0,0.0,0.471,0.577,0.0,0.0,0.0,0.408,0.204
3S49_1_E-F,0.0,0.0,0.0,0.0,0.471,0.577,0.0,0.0,0.0,0.408,0.204
3S4P_1_A-B,0.935,1.0,0.189,0.829,0.829,0.935,0.935,0.791,0.802,0.866,0.869
3S7C_1_A,0.447,0.447,0.0,0.0,0.516,1.0,0.671,0.0,0.0,0.0,0.548
3S8U_1_A,0.0,0.2,0.0,0.0,0.224,0.6,0.258,0.0,0.0,0.0,0.365
3SD3_1_A,0.461,0.703,0.061,0.73,0.803,0.623,0.783,0.239,0.694,0.915,0.932
3SIU_1_C,1.0,0.875,0.177,0.866,0.866,0.866,1.0,0.935,1.0,1.0,0.866
3SIU_1_F,1.0,0.875,0.177,0.866,0.866,0.866,1.0,0.935,1.0,1.0,0.866
3SIV_1_C-F,0.0,0.73,0.434,0.738,0.0,0.667,0.667,0.705,0.738,0.738,0.8
3SIV_1_I-L,0.0,0.73,0.434,0.738,0.0,0.667,0.667,0.705,0.738,0.738,0.8
3SJ2_1_A-B,0.0,1.0,0.0,0.483,0.0,0.926,0.926,0.926,0.926,0.0,0.535
3SKI_1_B,0.115,0.895,0.063,0.917,0.829,0.917,0.917,0.917,0.917,0.96,0.917
3SKL_1_A,0.913,0.891,0.354,0.913,0.822,0.913,0.913,0.913,0.913,0.957,0.87
3SKL_1_B,0.913,0.891,0.354,0.913,0.822,0.913,0.913,0.913,0.913,0.957,0.87
3SKR_1_A,0.913,0.891,0.354,0.913,0.822,0.913,0.913,0.913,0.913,0.957,0.87
3SKR_1_B,0.913,0.891,0.354,0.913,0.822,0.913,0.913,0.913,0.913,0.957,0.87
3SKT_1_A,0.913,0.891,0.354,0.913,0.822,0.913,0.913,0.913,0.913,0.957,0.87
3SKT_1_B,0.913,0.891,0.354,0.913,0.822,0.913,0.913,0.913,0.913,0.957,0.87
3SKW_1_A,0.913,0.891,0.354,0.913,0.822,0.913,0.913,0.913,0.913,0.957,0.87
3SKW_1_B,0.905,0.88,0.386,0.905,0.804,0.905,0.905,0.905,0.905,0.953,0.858
3SN2_1_B,0.957,0.957,0.118,0.957,0.913,0.957,0.957,0.957,0.957,1.0,1.0
3SNP_1_C,0.0,0.913,0.387,0.87,0.913,0.913,0.0,0.913,0.913,1.0,1.0
3SNP_1_D,0.0,0.913,0.387,0.87,0.913,0.913,0.0,0.913,0.913,1.0,1.0
3SUH_1_X,0.752,0.733,0.0,0.817,0.82,0.725,0.788,0.7,0.7,0.915,0.967
3SUX_1_X,0.752,0.733,0.0,0.817,0.82,0.725,0.788,0.7,0.7,0.915,0.967
3SUY_1_X,0.752,0.733,0.0,0.817,0.82,0.725,0.788,0.7,0.7,0.915,0.967
3SYW_1_A-B,0.926,0.964,0.0,0.964,0.964,0.964,0.964,0.964,0.964,1.0,1.0
3SZX_1_A-B,0.926,0.964,0.0,0.964,0.964,0.964,0.964,0.964,0.964,1.0,1.0
3T1H_1_X-W,0.0,0.0,0.0,0.0,0.0,0.816,0.0,0.0,0.0,0.577,0.0
3T1Y_1_X-W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3T4B_1_A,0.742,0.517,0.044,0.536,0.557,0.627,0.604,0.472,0.444,0.497,0.938
3TD0_1_B-A,0.254,0.0,0.12,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.0
3TD1_1_B-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3TRA_1_A,0.723,0.487,0.464,0.623,0.501,0.757,0.379,0.324,0.579,0.973,0.595
3TRZ_1_U,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3TRZ_1_V,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3TRZ_1_W,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3TRZ_1_X,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3TRZ_1_Y,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3TRZ_1_Z,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3TS0_1_U,1.0,1.0,0.224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3TS0_1_V,1.0,1.0,0.224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3TS2_1_U,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3TS2_1_V,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3TUP_1_T,0.975,0.359,0.975,0.462,0.727,0.949,0.35,0.949,0.38,1.0,0.975
3TZR_1_A-B,0.866,0.481,0.354,0.645,0.645,0.481,0.481,0.408,0.481,0.645,0.548
3U4M_1_B,0.977,0.81,0.107,0.783,0.667,0.818,0.533,0.62,0.62,0.955,0.684
3U56_1_B,0.977,0.81,0.107,0.783,0.667,0.818,0.533,0.62,0.62,0.955,0.684
3UCU_1_R,0.262,0.367,0.0,0.524,0.826,0.85,0.256,0.25,0.262,0.895,0.358
3UCZ_1_R,0.262,0.367,0.0,0.524,0.826,0.85,0.256,0.25,0.262,0.895,0.358
3UD3_1_R,0.262,0.367,0.0,0.447,0.321,0.85,0.256,0.25,0.262,0.895,0.367
3UD4_1_R,0.267,0.375,0.0,0.456,0.328,0.89,0.267,0.255,0.267,0.891,0.385
3UMY_1_B,0.977,0.81,0.107,0.783,0.667,0.818,0.533,0.62,0.62,0.955,0.684
3UZS_1_C,0.714,0.714,0.0,0.714,0.676,0.617,0.714,0.507,0.617,0.857,0.857
3V11_1_D,0.551,0.512,0.207,0.582,0.901,0.976,0.524,0.976,0.512,0.927,0.851
3V7E_1_C,0.714,0.944,0.07,0.861,0.933,0.944,0.886,0.723,0.944,0.944,0.944
3V7E_1_D,0.707,0.943,0.07,0.858,0.931,0.943,0.883,0.931,0.943,0.943,0.943
3VJR_1_B,1.0,1.0,0.144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3VJR_1_D,1.0,1.0,0.144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3VNU_1_G-T,0.775,1.0,0.447,0.894,0.894,0.894,0.894,0.894,0.894,0.894,0.0
3VNV_1_T-G,0.926,1.0,0.218,0.926,0.845,0.926,0.926,0.845,0.926,1.0,0.845
3VRS_1_A,0.775,0.856,0.0,1.0,0.82,0.373,0.389,0.856,0.373,0.856,1.0
3VYX_1_B-C,0.894,1.0,0.0,0.894,0.894,0.894,0.894,0.837,0.894,0.894,0.894
3VYY_1_C-D,0.894,1.0,0.0,0.894,0.894,0.894,0.894,0.837,0.894,0.894,0.894
3VYY_1_E-F,0.882,1.0,0.0,0.882,0.882,0.882,0.882,0.816,0.882,0.882,0.943
3W1K_1_F,0.919,0.984,0.737,0.952,0.968,0.984,0.984,0.968,0.984,0.936,0.936
3W1K_1_G,0.919,0.984,0.737,0.952,0.968,0.984,0.984,0.968,0.984,0.936,0.936
3W1K_1_H,0.919,0.984,0.737,0.952,0.968,0.984,0.984,0.968,0.984,0.936,0.936
3W1K_1_I,0.919,0.984,0.737,0.952,0.968,0.984,0.984,0.968,0.984,0.936,0.936
3W1K_1_J,0.919,0.984,0.737,0.952,0.968,0.984,0.984,0.968,0.984,0.936,0.936
3W3S_1_B,0.879,0.985,0.198,0.924,0.955,0.924,0.658,0.924,0.91,0.97,0.925
3WBM_1_X-Y,0.839,1.0,0.079,0.769,0.0,0.949,0.949,0.894,0.0,0.894,1.0
3WC1_1_P,0.744,0.6,1.0,0.839,0.671,0.671,0.597,0.597,0.632,1.0,1.0
3WC1_1_Q,0.744,0.6,1.0,0.839,0.671,0.671,0.597,0.597,0.632,1.0,1.0
3WC2_1_P,0.953,0.524,0.977,0.512,0.553,0.977,0.477,0.477,0.512,0.977,0.977
3WC2_1_Q,0.949,0.58,0.975,0.564,0.597,0.975,0.527,0.527,0.564,0.975,0.975
3WFQ_1_A,0.973,0.973,0.973,0.973,0.865,0.973,0.973,0.946,0.973,1.0,0.973
3WFQ_1_B,0.895,0.895,0.895,0.895,0.89,0.895,0.895,0.865,0.895,0.923,0.895
3WFQ_1_C,0.9,0.9,0.9,0.9,0.843,0.9,0.9,0.872,0.9,0.927,0.9
3WFQ_1_D,0.895,0.895,0.895,0.895,0.89,0.895,0.895,0.865,0.895,0.923,0.895
3WFR_1_A,0.895,0.895,0.895,0.895,0.89,0.895,0.895,0.865,0.895,0.923,0.895
3WFR_1_B,0.9,0.9,0.9,0.9,0.843,0.9,0.9,0.872,0.9,0.927,0.9
3WFR_1_C,0.9,0.9,0.783,0.9,0.843,0.9,0.9,0.872,0.9,0.9,0.9
3WFR_1_D,0.895,0.895,0.77,0.895,0.89,0.895,0.895,0.865,0.895,0.895,0.895
3WFS_1_A,1.0,1.0,1.0,1.0,0.801,1.0,1.0,0.976,1.0,1.0,1.0
3WFS_1_B,0.976,0.976,0.976,0.976,0.772,0.976,0.976,0.951,0.976,1.0,0.976
3WQY_1_C,0.956,0.286,0.956,0.409,0.978,0.956,0.286,0.455,0.286,0.978,0.956
3WQZ_1_C,0.935,0.28,0.935,0.4,0.957,0.935,0.28,0.957,0.28,0.957,0.935
3WRU_1_A-B,0.935,1.0,0.25,0.829,0.829,0.935,0.935,0.0,0.802,0.866,0.901
3ZD6_1_C-D,0.894,1.0,0.0,0.894,0.894,0.894,0.894,0.837,0.894,0.894,0.894
3ZD7_1_C-D,0.894,1.0,0.0,0.894,0.894,0.894,0.894,0.837,0.894,0.894,0.894
3ZGZ_1_B,0.938,0.682,0.481,0.751,0.698,0.872,0.597,0.959,0.667,0.959,0.959
3ZGZ_1_E,0.917,0.682,0.462,0.698,0.551,0.775,0.567,0.938,0.64,0.894,0.85
3ZJT_1_B,0.906,0.977,0.27,0.88,0.905,0.977,0.636,0.977,0.977,0.977,0.837
3ZJU_1_B,0.909,0.978,0.502,0.578,0.834,0.956,0.501,0.956,0.478,0.956,0.861
3ZJV_1_B,0.959,0.98,0.568,0.939,0.917,0.98,0.597,0.959,0.98,0.98,0.959
3ZN8_1_G,0.91,0.0,0.0,0.0,0.754,0.938,0.125,0.0,0.0,0.707,0.354
402D_1_A-B,0.0,1.0,0.0,0.0,0.707,0.707,0.0,0.0,0.0,0.0,0.816
405D_1_A-B,0.0,1.0,0.239,0.571,0.0,0.0,0.926,0.886,0.0,0.0,1.0
406D_1_A-E,0.567,0.714,0.218,0.0,0.0,0.676,0.676,0.806,0.0,0.756,0.786
409D_1_A-B,0.791,1.0,0.354,0.866,0.866,0.866,0.866,0.0,0.866,0.935,0.935
409D_1_C-D,0.791,1.0,0.354,0.866,0.866,0.866,0.866,0.0,0.866,0.935,0.935
409D_1_E-F,0.791,1.0,0.354,0.866,0.866,0.866,0.866,0.0,0.866,0.935,0.935
418D_1_A-B,0.913,0.913,0.0,0.913,0.913,0.913,0.913,0.816,0.913,1.0,1.0
419D_1_A-B,0.913,0.913,0.0,0.913,0.913,0.913,0.913,0.0,0.913,1.0,1.0
419D_1_C-D,0.913,0.913,0.0,0.913,0.913,0.913,0.913,0.0,0.913,1.0,1.0
420D_1_A-B,0.0,1.0,0.239,0.286,0.0,0.0,0.0,0.0,0.0,0.0,1.0
422D_1_A-B,0.0,0.0,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429D_1_A-B,0.0,0.471,0.0,0.75,0.433,0.375,0.375,0.935,0.375,0.707,0.632
429D_1_C-D,0.0,0.471,0.0,0.75,0.433,0.375,0.375,0.935,0.375,0.707,0.632
430D_1_A,0.548,0.548,0.204,0.548,0.667,0.667,0.667,0.548,0.5,0.667,0.667
433D_1_A-B,0.926,1.0,0.109,0.423,0.0,0.926,0.926,0.886,0.926,0.0,0.964
434D_1_A-B,0.756,1.0,0.0,0.845,0.845,0.845,0.845,0.756,0.845,0.845,0.845
434D_1_C-D,0.756,1.0,0.0,0.845,0.845,0.845,0.845,0.756,0.845,0.845,0.845
435D_1_A-B,0.756,1.0,0.0,0.845,0.845,0.845,0.845,0.756,0.845,0.926,0.926
435D_1_C-D,0.756,1.0,0.0,0.845,0.845,0.845,0.845,0.756,0.845,0.926,0.926
437D_1_A,0.722,0.791,0.177,0.791,0.791,0.791,0.791,0.791,0.791,1.0,1.0
438D_1_A-B,0.866,0.935,0.0,0.866,0.935,0.935,0.866,0.866,0.935,0.866,0.935
439D_1_A-B,0.791,1.0,0.316,0.866,0.866,0.866,0.707,0.707,0.866,0.935,0.707
462D_1_B-A,0.868,1.0,0.183,0.949,0.949,0.949,0.949,0.922,0.949,0.975,1.0
464D_1_A-B,0.0,0.913,0.0,0.707,0.0,0.707,0.707,0.707,0.707,0.577,0.816
464D_1_C-D,0.0,0.913,0.0,0.707,0.0,0.707,0.707,0.707,0.707,0.577,0.816
466D_1_A-B,0.756,1.0,0.0,0.845,0.845,0.845,0.845,0.756,0.845,0.845,0.845
466D_1_C-D,0.756,1.0,0.0,0.845,0.845,0.845,0.845,0.756,0.845,0.845,0.845
472D_1_A-B,0.791,1.0,0.354,0.866,0.707,0.866,0.866,0.791,0.866,0.866,0.707
480D_1_A,0.913,1.0,0.0,0.913,1.0,1.0,1.0,0.913,1.0,1.0,1.0
483D_1_A,0.913,1.0,0.0,0.913,1.0,1.0,1.0,0.913,1.0,1.0,1.0
484D_2_B,0.882,1.0,0.447,0.882,0.882,1.0,1.0,0.943,1.0,0.707,0.778
485D_1_A-B,0.0,0.935,0.25,0.866,0.935,0.935,0.866,0.707,0.866,0.866,0.866
486D_1_A,0.626,0.751,0.153,0.751,0.751,0.824,0.626,0.583,0.877,0.877,0.824
486D_1_C,0.335,0.217,0.507,0.224,0.224,0.38,0.217,0.224,0.211,0.705,0.577
486D_1_E,0.723,0.487,0.464,0.623,0.501,0.757,0.379,0.324,0.579,0.973,0.595
488D_1_D-B-A-C,0.121,0.295,0.158,0.236,0.375,0.412,0.412,0.139,0.059,0.401,0.125
4A2X_1_L-M,0.926,1.0,0.218,0.926,0.926,0.926,0.926,0.886,0.926,0.964,1.0
4A2X_1_N-O,0.92,1.0,0.226,0.92,0.92,0.92,0.92,0.877,0.92,0.961,1.0
4A36_1_R-S,0.943,1.0,0.385,0.972,0.943,0.972,0.972,0.943,0.972,1.0,1.0
4A36_1_T-U,0.943,1.0,0.236,0.943,0.943,0.943,0.943,0.913,0.943,0.972,1.0
4A4R_1_A,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4A4S_1_A,1.0,1.0,0.471,1.0,1.0,1.0,1.0,0.943,1.0,1.0,1.0
4A4T_1_A,1.0,1.0,0.471,1.0,1.0,1.0,1.0,0.943,1.0,1.0,1.0
4A4U_1_A,1.0,1.0,0.385,1.0,1.0,1.0,1.0,0.943,1.0,1.0,1.0
4AL5_1_B,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4AL6_1_B,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.894,1.0,1.0,1.0
4AL7_1_B,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.894,1.0,1.0,1.0
4ANG_1_R,0.577,0.707,0.354,0.707,0.75,0.577,0.577,0.577,0.577,0.5,0.866
4ANG_1_S,0.408,0.408,0.408,0.577,0.0,0.667,0.408,0.408,0.408,0.408,0.667
4AOB_1_A,0.658,0.569,0.0,0.465,0.658,0.891,0.658,0.238,0.682,0.596,1.0
